Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
260960005000176,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,421,1504,3.57,3.21,667.88,343148.5,732.23,329054.68,365.43,224687.47,619.15,223595.15,NA
260960005000177,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,304,1074,3.53,3.23,413.24,722243.11,730.37,1046782.83,269.15,381037.42,655.37,675488.39,NA
260960005000178,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,403,1467,3.64,3.39,527.2,248518.71,647.74,227195.48,298.89,165401.44,561.68,163215.45,NA
260960005000179,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,285,1001,3.51,3.27,577.84,365904.29,728.69,351438.49,388.87,270218.42,673.78,276241.88,NA
260960005000180,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,243,843,3.47,2.92,745.42,1005120.65,854.42,1059219.21,421.3,520017.08,730.87,676249.84,NA
260960005000181,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,1,629,2259,3.59,3.51,476.54,287707.85,618.02,285684.1,275.41,183645.52,552.04,215427.36,NA
260960005000182,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,387,1276,3.3,2.71,474.25,222789.91,674.76,181534.44,266.02,157932.76,625.73,146385.22,NA
260960005000183,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,299,1028,3.44,3.07,564.72,255816.97,659.57,236145.37,319.86,169790.56,573.59,158915.76,NA
260960005000184,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,121,435,3.6,2.53,439.62,116910.34,571.98,75962.54,271.16,107716.13,527.66,74082.73,NA
260960005000185,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,222,804,3.62,3.2,475.82,139775.03,547.32,121551.29,292.85,131730.28,496.98,122081.89,NA
260960005000186,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,239,794,3.32,2.63,494.36,146725.05,552.11,131910.84,307.45,135916.39,496.08,125703.14,NA
260960005000187,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,263,908,3.45,2.49,597.84,372800.1,717.95,361412.18,335.98,224994.38,613.63,240593.78,NA
260960005000188,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600030,Alto da Conquista,1,1,244,661,2.71,1.78,404.18,94824.43,590.54,28094.29,277.21,94399.95,573.61,25079.19,NA
260960005000189,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600030,Alto da Conquista,1,0,151,506,3.35,2.07,537.13,266517.65,699.2,233330.21,329.88,196989.76,639.73,183734.32,NA
260960005000190,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600030,Alto da Conquista,1,0,450,1563,3.47,3.01,420.09,184772.16,537.05,173371.02,292.01,155684.64,519.93,158703.09,NA
260960005000191,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600030,Alto da Conquista,1,1,197,665,3.38,3.28,403.04,79600.83,522.36,40582.88,284.01,82898.21,515.88,30788.64,NA
260960005000192,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,179,573,3.2,3.21,1449.78,58755410.45,1544.71,62478015.96,738.25,21410720.58,1049.53,30136760.23,NA
260960005000193,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,378,1105,2.92,1.93,1173.86,1193384.56,1249.91,1175593.28,712.79,872480.57,1026,934598.79,NA
260960005000194,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,238,822,3.45,2.39,1221.55,1672300.28,1327.53,1676716.21,654.73,980501.41,1092.22,1158234.22,NA
260960005000195,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,209,674,3.22,2.03,920.73,803952.69,1029.05,786977.21,549.8,488796.49,879.68,491894.39,NA
260960005000196,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,339,932,2.75,1.78,858.2,564115.33,941.52,540359.52,605.52,473206.86,849.22,456669.68,NA
260960005000197,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,272,840,3.09,2.21,1070.36,2279886.86,1244.18,2434521.97,617.8,1111651.12,991.9,1414375.67,NA
260960005000198,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,394,1353,3.43,2.36,1171.57,1249651.08,1254.35,1234072.09,688.03,875017.66,1011.52,959307.66,NA
260960005000199,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,162,544,3.36,2.54,1235.9,1208430.01,1283.43,1193807.27,711.27,781483.61,1035.15,802132.33,NA
260960005000200,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,383,1179,3.08,2.17,770.09,450818.36,810.29,441753.73,479.13,355912.13,706.41,364202.77,NA
260960005000201,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,1,116,380,3.28,2.46,376.2,84573.83,436.39,71709.94,230.8,76546.96,411.42,62063.03,NA
260960005000202,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,262,782,2.98,2.31,917.97,475874.15,962.04,456247.68,563.51,402068.83,781.38,387250.32,NA
260960005000203,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,324,899,2.77,1.77,1053.41,642362.76,1093.93,622684.4,664.64,548732.42,924.3,523058.11,NA
260960005000204,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,381,1105,2.9,2.16,1110.7,888906.33,1169,867353.39,688.27,688627.89,1003.05,687828.26,NA
260960005000205,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,81,196,2.42,1.67,1120.47,1683147.6,1296.54,1719879.85,725.77,1025334.78,1079.5,1144217.47,NA
260960005000206,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,231,725,3.14,2.2,1202.11,1850961.03,1297.6,1874194.52,694.55,986011.26,1016.53,1116092.58,NA
260960005000207,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,316,1097,3.47,2.88,1250.81,1557360.11,1313.15,1553103.09,682.15,1002694.64,1092.3,1157821.8,NA
260960005000208,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,353,1197,3.39,2.48,1331.65,1617044.45,1394.88,1605594.38,737.28,1050255.32,1114.54,1167348.46,NA
260960005000209,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,261,901,3.45,2.24,1522.65,2934667.87,1602.47,2960703.04,774.51,1506415.35,1206.09,1825902.33,NA
260960005000210,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,235,659,2.8,2,1079.76,1712079.45,1219.92,1763583.4,643.82,970779.92,1006.29,1153067.25,NA
260960005000211,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,351,1195,3.4,2.41,1410.38,1928043.49,1495.6,1917054.6,811.16,1405447.94,1220.7,1615407.19,NA
260960005000212,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,261,983,3.77,4.52,1261.25,985383.74,1306.3,961639.95,678.97,891169.9,1021.94,991001.05,NA
260960005000213,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,405,1342,3.31,2.52,1054.04,702285.04,1163.18,647905.48,588.41,534293.28,985.22,503620.48,NA
260960005000214,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,264,996,3.77,3.26,1229.61,1531822.71,1273.01,1530636.06,641.74,850838.52,984.6,968037.62,NA
260960005000215,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,233,797,3.42,3.71,630.9,721558.61,786.09,777356.17,505,547385.67,740.23,628410.39,NA
260960005000216,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,324,1126,3.48,3.84,1148.19,975604.1,1219.72,949049.52,641.24,614537.13,945.32,618510.48,NA
260960005000217,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,181,536,2.96,1.79,1551.38,904930.03,1586.44,869560.84,938.55,1047921.32,1342.81,956171.25,NA
260960005000218,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,164,533,3.25,2.65,937.26,711189.88,998.12,696529.67,566.16,526948.84,841.05,551684.02,NA
260960005000219,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,152,432,2.84,1.97,806.31,1152679.01,972.69,1229304.07,557.14,675358.95,879.2,783054.04,NA
260960005000220,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,286,814,2.85,2,949.76,981529.85,1077.9,975811.36,543.39,612205.79,900.18,693197.81,NA
260960005000221,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,233,638,2.74,1.25,975.64,620840.34,1042.77,593431.2,640.38,498309.46,919.31,458833.16,NA
260960005000222,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,187,641,3.43,2.1,982.86,500775.51,1068.58,452575.01,592.88,458823.85,930.73,405688.13,NA
260960005000223,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,221,724,3.28,1.89,1069.37,700887.57,1125.39,674436.66,607.45,611447.88,938.01,634170.47,NA
260960005000224,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,246,678,2.76,1.65,2355.69,5648323.4,2519.57,5628271.43,1368.05,3596998.58,1954.36,3993624.32,NA
260960005000225,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,455,1388,3.05,2.8,1416.08,3213442.73,1508.93,3284210.14,877.45,1988516.93,1231.15,2355034.32,NA
260960005000226,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,372,1043,2.8,1.74,932.75,1019984.29,991.38,1025990.47,621.58,643645.83,842.38,686352.12,NA
260960005000227,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,1,130,443,3.41,3.64,489.05,110558.62,538.78,94873.54,297.91,100409.67,465.24,78866.88,NA
260960005000228,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,222,735,3.31,1.86,1266.17,1534197.23,1332.18,1526206.06,689.42,916251.84,1027.19,1018430.09,NA
260960005000229,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,240,842,3.51,2.44,681.63,319464.12,801.92,279182.13,428.17,253603.26,734.44,209969.11,NA
260960005000230,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,1,183,666,3.64,3.25,460.3,218096.19,573.03,206835.45,251.79,183488.41,525.74,239323.49,NA
260960005000231,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,214,642,3,1.64,3247.88,9346487.47,3440.83,9237298.46,1834.11,5924686.97,2567.76,6411896.36,NA
260960005000232,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,244,694,2.84,1.66,2787.86,7638091.23,2944.76,7605789.36,1663.31,5056153.78,2267.83,5523837.53,NA
260960005000233,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,198,688,3.47,2.75,2645.81,10031657.74,2878.41,10245222.05,1373.65,5290666.88,2194.32,6654182.74,NA
260960005000234,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,527,1585,3.01,2.12,4479.64,25051811.88,4674.79,25231234.58,2477.77,14548313.77,3363.86,16772438.66,NA
260960005000235,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,219,698,3.19,1.95,3745.68,17386540.46,3924.89,17515634.56,1993.99,10191577.07,2841,12118661.37,NA
260960005000236,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,275,891,3.24,3.02,3424.4,17370925.73,3567.08,17586567.79,1766.84,8597187.62,2502.52,10338856.67,NA
260960005000237,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,340,1102,3.24,2.12,3646.56,15724425.72,3826.64,15812119.99,1923.7,8779406.98,2776.22,10305557,NA
260960005000238,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,348,1002,2.88,1.48,4242.29,126694810.36,4393.8,130565438.4,2271.91,51105658.5,3094.16,67080799.49,NA
260960005000239,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,209,656,3.14,2.38,2180.99,5729421.54,2290.59,5766475.64,1240.07,3573629.34,1768.52,4163374.89,NA
260960005000240,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,292,841,2.88,2.01,3281.83,15088492.96,3410.3,15241569.71,1883.62,8999812.96,2573.95,10523951.13,NA
260960005000241,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,173,499,2.88,2.08,3651.6,17605107.35,4102.12,17931185.7,2136.09,10301522.51,2964.24,11845272.56,NA
260960005000242,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,149,447,3,2.32,2884.19,49143953.54,3255.64,54302875.12,1643.68,20940246.63,2557.55,30281517.29,NA
260960005000243,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,319,889,2.79,2.77,2393.76,5493317.3,2511.88,5467598.84,1433.4,4004274.03,1969.69,4446862.37,NA
260960005000244,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600005,Bairro Novo,1,0,210,718,3.42,2.77,4060.08,16056272.52,4159.11,16035928.41,2065.27,9435630.55,2916.97,10845438.69,NA
260960005000245,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600005,Bairro Novo,1,0,277,882,3.18,2.11,2606.25,8818343.96,2864.81,8952997.98,1447.93,4903704.71,2084.5,5734131.78,NA
260960005000246,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600005,Bairro Novo,1,0,206,656,3.18,2.47,2825.52,29375260.89,2954.61,30340783.7,1490.23,11971227.53,2057.27,15367717.01,NA
260960005000247,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600005,Bairro Novo,1,0,422,1306,3.09,1.96,4485.24,20133989.12,4616.51,20117201.33,2383.66,13087337.74,3206.72,14969082.54,NA
260960005000248,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600005,Bairro Novo,1,0,238,787,3.31,2.43,3305.1,14055990.05,3496.06,14201147.89,1753,8104372.89,2495.97,9687890.85,NA
260960005000249,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600005,Bairro Novo,1,0,352,1191,3.38,2.64,4003.93,16820997.3,4133.09,16829810.45,2129.12,9542345.03,2980.76,10822354.77,NA
260960005000250,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600005,Bairro Novo,1,0,267,794,2.97,1.69,4337.48,18928115.3,4506.25,18903987.81,2331.03,11361645.79,3252.19,12858464.7,NA
260960005000251,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600005,Bairro Novo,1,0,260,832,3.2,2.89,2338.96,6165710.26,2533.87,6185718.09,1484.65,4471478.58,2085.45,5029045.15,NA
260960005000252,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600011,Amaro Branco,1,0,318,1070,3.36,2.84,1021.15,1919779.75,1089.68,1974126.83,617.6,1183477.15,925.91,1489297.65,NA
260960005000253,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600011,Amaro Branco,1,0,320,1071,3.35,2.81,557.59,441252.49,628.27,452820.61,348.91,298364.87,558.01,360605.41,NA
260960005000254,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600011,Amaro Branco,1,0,305,1097,3.6,4.23,964.76,2919315.46,1110.39,3199323.42,534.48,1274444.44,877.32,1792076.51,NA
260960005000255,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600012,Carmo,1,0,199,615,3.09,3.58,2643.17,10307519.23,2890.05,10558163.54,1564.61,5924805.38,2167.25,6903122.92,NA
260960005000256,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600012,Carmo,1,0,251,768,3.06,3.25,2394.36,14035318.89,2579.33,14645105.89,1322.64,7125128.1,1885.29,9099390.58,NA
260960005000257,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600012,Carmo,1,0,145,452,3.12,3.23,2097.75,6447697.48,2236.57,6564758.91,1092.96,3238148.08,1614.87,3944035.95,NA
260960005000258,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600015,Santa Teresa,1,1,133,446,3.35,3.03,416.97,103502.57,454.57,95680.98,262.77,98075.22,399.1,94533.39,NA
260960005000259,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600015,Santa Teresa,1,0,263,884,3.36,3.29,884.24,1064212.75,1024.47,1089435.44,497.73,633483.85,898.83,783807.99,NA
260960005000260,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600015,Santa Teresa,1,0,195,626,3.21,2.96,1162.31,3203856.42,1416.57,3546671.61,664.16,1829566.54,1194.61,2659865.99,NA
260960005000261,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600016,Salgadinho,1,0,338,1105,3.27,2.67,849.88,929170.98,954.35,943734.75,494.95,532540.41,777.11,616991.86,NA
260960005000262,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600016,Salgadinho,1,0,243,800,3.29,2.74,1014.52,1565617.1,1105.51,1605622.51,583.5,851782.44,939.94,1037491.09,NA
